product_name_clean,date,price,main_category,sub_category,discount
دريم بيور بكنج صودا - 60 جم,2026-05-11,60.0,Supermarket,Sugar & Home Baking,0.0
كيك فادج 5 مينتس - 320 جم,2026-05-11,5.0,Supermarket,Sugar & Home Baking,0.0
كيك شوكولاتة 5 مينتس - 400 جم,2026-05-11,5.0,Supermarket,Sugar & Home Baking,0.0
كيك ميكس دريم بجوز الهند - 400 جم,2026-05-11,15.0,Supermarket,Sugar & Home Baking,0.0
دريم مبيض القهوة - 300 جم,2026-05-11,300.0,Supermarket,Sugar & Home Baking,0.0
كريم كراميل 5 مينيتس - 80 جم,2026-05-11,5.0,Supermarket,Sugar & Home Baking,0.0
سكر ستيفيا سويت أند سليم - 25 كيس,2026-05-11,25.0,Supermarket,Sugar & Home Baking,0.0
مهلبية بطعم الفراولة 5 مينيتس - 90 جم,2026-05-11,5.0,Supermarket,Sugar & Home Baking,0.0
كيك بالبرتقال 5 مينيتس - 400 جم,2026-05-11,22.0,Supermarket,Sugar & Home Baking,0.0
مزن سكر دايت - 48 كيس,2026-05-11,48.0,Supermarket,Sugar & Home Baking,0.0
دريم بسبوسة - 400 جم,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
يمامة ماء زهر - 750 مل,2026-05-11,750.0,Supermarket,Sugar & Home Baking,0.0
دريم كيكة الشوكولاتة - 400 جم,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
مهلبية الحليب 5 مينتس - 90 جرام,2026-05-11,5.0,Supermarket,Sugar & Home Baking,0.0
ماء ورد يمامة - 300 مل,2026-05-11,300.0,Supermarket,Sugar & Home Baking,0.0
ابو علي فانيليا بالسكر - 135 جرام,2026-05-11,135.0,Supermarket,Sugar & Home Baking,0.0
سويت أند سليم محلى سكر - 250 جرام,2026-05-11,250.0,Supermarket,Sugar & Home Baking,0.0
سويت اند سيلم إستيفيا محلي طبيعي - 200 كيس,2026-05-11,200.0,Supermarket,Sugar & Home Baking,0.0
سويت اند سليم سكر محلى - 250 جرام,2026-05-11,250.0,Supermarket,Sugar & Home Baking,0.0
بريستو بيكنج بودر - 125 جرام,2026-05-11,125.0,Supermarket,Sugar & Home Baking,0.0
جرينز فانيليا بودرة - 60 جرام,2026-05-11,60.0,Supermarket,Sugar & Home Baking,0.0
فوندو رول عجينة سكر - أخضر فاتح - 500 جرام,2026-05-11,500.0,Supermarket,Sugar & Home Baking,0.0
سويت اند سيلم سكر دايت منخفض السعرات - 50 كيس,2026-05-11,50.0,Supermarket,Sugar & Home Baking,0.0
ماديك مومنتس صوص كراميل بالقرفة - 180 جرام,2026-05-11,180.0,Supermarket,Sugar & Home Baking,0.0
سويت اند سليم سكر دايت بدون سعرات حرارية - 20 جرام,2026-05-11,,Supermarket,Sugar & Home Baking,0.0
مسحوق كريمة معدة للخفق 5 مينتس - 45 جرام,2026-05-11,5.0,Supermarket,Sugar & Home Baking,0.0
بيك لاند بلح الشام - 400 جرام,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
دقيق الشوفان إمتنان - 500 جرام,2026-05-11,500.0,Supermarket,Sugar & Home Baking,0.0
دقيق دريا الأبيض للكعك والبسكويت - 1 كجم,2026-05-11,40.0,Supermarket,Sugar & Home Baking,0.0
يمامه ماء ورد - 750 مل,2026-05-11,,Supermarket,Sugar & Home Baking,0.0
دريم كيكة الفانيليا - 500 جم,2026-05-11,500.0,Supermarket,Sugar & Home Baking,0.0
فايف مينتس بسبوسة - 350 جم,2026-05-11,45.0,Supermarket,Sugar & Home Baking,0.0
دقيق شوفان خالي من الجلوتين من هيلثي ميل - 500 جرام,2026-05-11,500.0,Supermarket,Sugar & Home Baking,0.0
جيلي بالتفاح الاخضر دريم - 70 جم,2026-05-11,70.0,Supermarket,Sugar & Home Baking,0.0
ايس كريم مانجو 5 مينيتس - 75 جم,2026-05-11,5.0,Supermarket,Sugar & Home Baking,0.0
مكعبات حفصة سكر بني - 1 كجم,2026-05-11,106.0,Supermarket,Sugar & Home Baking,0.0
بيك لاند سبونج كيك شوكولاتة - 400 جم,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
دريم كريم كراميل - 92 جم,2026-05-11,92.0,Supermarket,Sugar & Home Baking,0.0
دريم خليط مافن فانيليا - 450 جم,2026-05-11,450.0,Supermarket,Sugar & Home Baking,0.0
كريم شانتيه من دريم - 45 جم,2026-05-11,45.0,Supermarket,Sugar & Home Baking,0.0
سكر دايت سويت اند سليم - 100 كيس,2026-05-11,100.0,Supermarket,Sugar & Home Baking,0.0
خمس نجوم دقيق لجميع الأغراض - 1 كجم,2026-05-11,39.0,Supermarket,Sugar & Home Baking,0.0
صوص الليمون والنعناع ماجيك مومينت - 180 جرام,2026-05-11,180.0,Supermarket,Sugar & Home Baking,0.0
دريم كريمة خفق بالفراولة - 45 جم,2026-05-11,45.0,Supermarket,Sugar & Home Baking,0.0
دقيق دريا الأبيض للكيك - 1 كجم,2026-05-11,40.0,Supermarket,Sugar & Home Baking,0.0
مكعبات حفصة سكر أبيض - 1 كجم,2026-05-11,105.0,Supermarket,Sugar & Home Baking,0.0
سميد بسبوسه لمتنا - 1 كجم,2026-05-11,40.0,Supermarket,Sugar & Home Baking,0.0
شراب فرلولة ماجيك مومنتس - 180 جم,2026-05-11,180.0,Supermarket,Sugar & Home Baking,0.0
دريم خليط بان كيك - 440 جرام,2026-05-11,440.0,Supermarket,Sugar & Home Baking,0.0
دريم مسحوق كريمة معدة للخفق - 180 جرام,2026-05-11,180.0,Supermarket,Sugar & Home Baking,0.0
دقيق البيتزا خمس نجوم - 1 كجم,2026-05-11,44.0,Supermarket,Sugar & Home Baking,0.0
كيك بنكهة الفراولة دريم - 400 جم,2026-05-11,15.0,Supermarket,Sugar & Home Baking,0.0
محلي طبيعي استيفيا - 40 كيس,2026-05-11,40.0,Supermarket,Sugar & Home Baking,0.0
دريم خليط كيك البراونيز - 400 جرام,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
لونا بوفية حليب مبخر - 410 جم,2026-05-11,410.0,Supermarket,Sugar & Home Baking,0.0
دريم جيلي ليمون ونعناع - 70جم,2026-05-11,16.0,Supermarket,Sugar & Home Baking,0.0
سنبلة الفرات دقيق الكيك - 1 كجم,2026-05-11,51.0,Supermarket,Sugar & Home Baking,0.0
سويتال سكر دايت - 60 كيس,2026-05-11,60.0,Supermarket,Sugar & Home Baking,0.0
كوكس خليط كيكة البرتقال - 400 جرام,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
صوص البستاشيو ماجيك مومنتس - 170 جرام,2026-05-11,170.0,Supermarket,Sugar & Home Baking,0.0
شوجر ماتش سكر دايت - 75 كيس,2026-05-11,75.0,Supermarket,Sugar & Home Baking,0.0
كريم كراميل كوكس - 103 جرام,2026-05-11,103.0,Supermarket,Sugar & Home Baking,0.0
ايس كريم مانجو دريم - 80 جم,2026-05-11,80.0,Supermarket,Sugar & Home Baking,0.0
كوكس مج كيك - 65 جرام,2026-05-11,65.0,Supermarket,Sugar & Home Baking,0.0
كورونا كوفرتورة شوكولاتة دارك للطبخ - 150 جرام,2026-05-11,150.0,Supermarket,Sugar & Home Baking,0.0
دقيق لمتنا أبيض متعدد الاستخدامات - 1 كجم,2026-05-11,29.0,Supermarket,Sugar & Home Baking,0.0
كيك ماسترز كوكس - 20 جرام,2026-05-11,20.0,Supermarket,Sugar & Home Baking,0.0
رافيز مافن كيك بالشوكولاتة - 400 جم,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
فانيلين تاج الملوك - 1 جرام - 100 باكت,2026-05-11,100.0,Supermarket,Sugar & Home Baking,0.0
سكر دايت سويتال - 100 قرص,2026-05-11,100.0,Supermarket,Sugar & Home Baking,0.0
كوكس كريم شانتيه - 45 جرام - 12 قطعة,2026-05-11,45.0,Supermarket,Sugar & Home Baking,0.0
دريم بودنج فانيليا - 100 جم,2026-05-11,100.0,Supermarket,Sugar & Home Baking,0.0
دريم جيلي بالبطيخ - 70جم,2026-05-11,12.0,Supermarket,Sugar & Home Baking,0.0
جرينز مسحوق كاسترد - 285 جرام,2026-05-11,285.0,Supermarket,Sugar & Home Baking,0.0
فانيليا كوكس، 1 جم - 100 عبوة,2026-05-11,100.0,Supermarket,Sugar & Home Baking,0.0
بوني حليب مكثف غير محلي - 410 جم,2026-05-11,410.0,Supermarket,Sugar & Home Baking,0.0
جيلي الكرز من كوكس - 80 جم,2026-05-11,80.0,Supermarket,Sugar & Home Baking,0.0
كوكس جيلي بالمانجو - 80 جم,2026-05-11,80.0,Supermarket,Sugar & Home Baking,0.0
دريم جيلى كريز - 70 جم,2026-05-11,70.0,Supermarket,Sugar & Home Baking,0.0
سويت اند سليم شراب لايت - 300 مل,2026-05-11,300.0,Supermarket,Sugar & Home Baking,0.0
كوكس كاسترد بالشوكولاتة - 50 جم,2026-05-11,50.0,Supermarket,Sugar & Home Baking,0.0
بيكينج بودر تاج الملوك - 16 جرام - 50 باكيت,2026-05-11,16.0,Supermarket,Sugar & Home Baking,0.0
كوكس جيلي بالمشمش - 80 جم,2026-05-11,80.0,Supermarket,Sugar & Home Baking,0.0
كوكس خميرة جافة فورية - 10 جرام - 25 كيس,2026-05-11,10.0,Supermarket,Sugar & Home Baking,0.0
بيكنج باودر كوكس - 16جم - عبوة من 50,2026-05-11,50.0,Supermarket,Sugar & Home Baking,0.0
سكر بني حفصه - 250 جرام,2026-05-11,,Supermarket,Sugar & Home Baking,0.0
دريم فانيليا بالبرتقال - 5 جرام - 25 كيس,2026-05-11,5.0,Supermarket,Sugar & Home Baking,0.0
سكر بودرة الضحى - 500 جم,2026-05-11,,Supermarket,Sugar & Home Baking,0.0
رافيز خلطة جاهزة للبسبوسه - 400 جرام,2026-05-11,,Supermarket,Sugar & Home Baking,0.0
رافيز كيكة إنجليزية بالبرتقال - 400 جم,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
سكر دايت سويتال - 25 كيس,2026-05-11,25.0,Supermarket,Sugar & Home Baking,0.0
سويت اند سليم سكر دايت - 320 جرام,2026-05-11,,Supermarket,Sugar & Home Baking,0.0
دريم بودنج شوكولاتة - 100 جم,2026-05-11,100.0,Supermarket,Sugar & Home Baking,0.0
رافيز خلطة الأمريكان كوكيز - 400 جرام,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
دريم خليط مولتن كيك بالشوكولاتة - 400 جرام,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
ريتش ميكس سكر بني - 500 جم,2026-05-11,500.0,Supermarket,Sugar & Home Baking,0.0
رافيز خلطة سبونج كيك فانيليا - 500 جرام,2026-05-11,500.0,Supermarket,Sugar & Home Baking,0.0
سكر بني دريا - 500 جرام,2026-05-11,500.0,Supermarket,Sugar & Home Baking,0.0
شوكولاتة بيضاء للطبخ دريم - 200 جم,2026-05-11,200.0,Supermarket,Sugar & Home Baking,0.0
رافيز خليط مافن - 400 جم,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
خليط كيك القهوة كوكس - 400 جرام,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
سكر أكوام أبيض - 1 كجم - 4 قطع + شاي ليبتون أسود - 40 جم - 3 قطع,2026-05-11,12.0,Supermarket,Sugar & Home Baking,0.0
كوكس خليط كيكة الشوكولاتة - 400 جرام,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
امتنان إستيفيا محلي طبيعي - 50 كيس,2026-05-11,50.0,Supermarket,Sugar & Home Baking,0.0
كريم كومبوت أناناس - 820 جم,2026-05-11,820.0,Supermarket,Sugar & Home Baking,0.0
رافيز بلح الشام - 400 جم,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
دقيق سنبلة الفرات لجميع الاستعمالات خالي من الجلوتين - 500 جرام,2026-05-11,500.0,Supermarket,Sugar & Home Baking,0.0
رافيز كاسترد - 70 جرام,2026-05-11,70.0,Supermarket,Sugar & Home Baking,0.0
سويت أند سليم سكر دايت حلاوة أكثر - 50 كيس,2026-05-11,50.0,Supermarket,Sugar & Home Baking,0.0
كاكاو خام بريميوم كورونا,2026-05-11,99.0,Supermarket,Sugar & Home Baking,0.0
نشا ذرة ريحانة - 240 جرام,2026-05-11,10.0,Supermarket,Sugar & Home Baking,0.0
رافيز مسحوق الكريم شانتيه - 200 جرام,2026-05-11,200.0,Supermarket,Sugar & Home Baking,0.0
دريم كريمة خفق بالشوكولاتة - 65 جم,2026-05-11,65.0,Supermarket,Sugar & Home Baking,0.0
جيلي دريم بالمشمش - 70جم,2026-05-11,11.0,Supermarket,Sugar & Home Baking,0.0
سكر أبيض حفصة - 100 كيس,2026-05-11,100.0,Supermarket,Sugar & Home Baking,0.0
سكر دايت سويت آند سليم - 50 كيس,2026-05-11,50.0,Supermarket,Sugar & Home Baking,0.0
رافيز خلطة كيك الفانيليا - 400 جرام,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
ريحانة سكر بودرة - 1 كجم,2026-05-11,61.0,Supermarket,Sugar & Home Baking,0.0
بيكلاند بيكينج باودر - 16 جرام,2026-05-11,16.0,Supermarket,Sugar & Home Baking,0.0
كوكس جيلي أناناس - 80 جرام,2026-05-11,80.0,Supermarket,Sugar & Home Baking,0.0
لونا بوفية حليب مبخر - 170 جم,2026-05-11,170.0,Supermarket,Sugar & Home Baking,0.0
رافيز جيلي مانجو - 70 جم,2026-05-11,70.0,Supermarket,Sugar & Home Baking,0.0
رافيز جيلي أناناس - 70 جرام,2026-05-11,70.0,Supermarket,Sugar & Home Baking,0.0
نستله كوفي ميت مبيض قهوة - 170جم,2026-05-11,73.0,Supermarket,Sugar & Home Baking,0.0
كوكس مسحوق كاسترد - 50 جم,2026-05-11,50.0,Supermarket,Sugar & Home Baking,0.0
كوكس جيلى موز - 80 جم,2026-05-11,80.0,Supermarket,Sugar & Home Baking,0.0
سكر ستفيا مزن - 48 كيس,2026-05-11,48.0,Supermarket,Sugar & Home Baking,0.0
شوكولاته الطبخ كورونا - 150 جرام,2026-05-11,150.0,Supermarket,Sugar & Home Baking,0.0
نشا ذرة كوكس - 240 جم,2026-05-11,240.0,Supermarket,Sugar & Home Baking,0.0
سكر بني حفصه - 500 جرام,2026-05-11,500.0,Supermarket,Sugar & Home Baking,0.0
دون لوبيز دقيق شوفان - 500 جرام,2026-05-11,500.0,Supermarket,Sugar & Home Baking,0.0
ماجيك مومنتس صوص كاراميل - 25 مل,2026-05-11,25.0,Supermarket,Sugar & Home Baking,0.0
دقيق دريا الأبيض للبيتزا والمخبوزات - 1 كجم,2026-05-11,40.0,Supermarket,Sugar & Home Baking,0.0
مسحوق الكاسترد كوكس - 300 جم,2026-05-11,300.0,Supermarket,Sugar & Home Baking,0.0
نشا ذرة كوكس - 50 جرام,2026-05-11,50.0,Supermarket,Sugar & Home Baking,0.0
شوجر ماتش سكر دايت - 200 كيس,2026-05-11,200.0,Supermarket,Sugar & Home Baking,0.0
أيس كريم فانيليا 5 مينيتس - 75 جم,2026-05-11,5.0,Supermarket,Sugar & Home Baking,0.0
مكعبات سكر أبيض حفصة - 500 جرام,2026-05-11,500.0,Supermarket,Sugar & Home Baking,0.0
رافيز جيلي فراولة - 70 جرام,2026-05-11,70.0,Supermarket,Sugar & Home Baking,0.0
بيكلاند محسن كيك - 23 جرام,2026-05-11,23.0,Supermarket,Sugar & Home Baking,0.0
بريستو بيكنج صودا - 250 جم,2026-05-11,250.0,Supermarket,Sugar & Home Baking,0.0
سويت أند سليم سكر ستيفيا - 100 كيس,2026-05-11,100.0,Supermarket,Sugar & Home Baking,0.0
سكر دايت ستيفيا كاستيللو - 60 كيس,2026-05-11,60.0,Supermarket,Sugar & Home Baking,0.0
ماجيك مومنتس شراب بالفراولة - 25 جم,2026-05-11,25.0,Supermarket,Sugar & Home Baking,0.0
جيلي اناناس 5 مينتس - 70 جرام,2026-05-11,5.0,Supermarket,Sugar & Home Baking,0.0
سكر بني حفصة - 100 كيس,2026-05-11,,Supermarket,Sugar & Home Baking,0.0
سكر بودرة الضحى - 1 كجم,2026-05-11,72.0,Supermarket,Sugar & Home Baking,0.0
كوكس خليط كيكة الفانيليا - 400 جرام,2026-05-11,,Supermarket,Sugar & Home Baking,0.0
رافيز خلطة البيتزا - 400 جرام,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
رافيز كريم كراميل - 80 جرام,2026-05-11,,Supermarket,Sugar & Home Baking,0.0
أكياس سكر أبيض ريتش ميكس - 120 كيس,2026-05-11,120.0,Supermarket,Sugar & Home Baking,0.0
سويتال سكر دايت - 75 كيس,2026-05-11,,Supermarket,Sugar & Home Baking,0.0
سكر دايت ستيفيا كاستيللو - 300 جم,2026-05-11,300.0,Supermarket,Sugar & Home Baking,0.0
بريستو مسحوق فانيليا - 60 جم,2026-05-11,60.0,Supermarket,Sugar & Home Baking,0.0
سكر بني دريا - 250 جرام,2026-05-11,250.0,Supermarket,Sugar & Home Baking,0.0
كيك ميكس بالفانيليا 5 مينيتس - 400 جم,2026-05-11,22.0,Supermarket,Sugar & Home Baking,0.0
كريم شانتيه 5 مينيتس - 170 جم,2026-05-11,5.0,Supermarket,Sugar & Home Baking,0.0
ايس كريم بالفستق من 5 مينتس - 75 جم,2026-05-11,5.0,Supermarket,Sugar & Home Baking,0.0
جرينز مسحوق كاسترد - 454 جرام,2026-05-11,454.0,Supermarket,Sugar & Home Baking,0.0
بوني حليب مكثف محلي - 397 جم,2026-05-11,397.0,Supermarket,Sugar & Home Baking,0.0
خوخ أنصاف توليدو في شراب خفيف - 820 جرام,2026-05-11,820.0,Supermarket,Sugar & Home Baking,0.0
دريم مبيض قهوة - 150 جم,2026-05-11,150.0,Supermarket,Sugar & Home Baking,0.0
كاسترد شيكولاتة 5 مينيتس - 100 جرام,2026-05-11,5.0,Supermarket,Sugar & Home Baking,0.0
بيك لاند بيتزا ميكس - 400 جرام,2026-05-11,400.0,Supermarket,Sugar & Home Baking,0.0
هيلثي ميل دقيق الشوفان - 500 جرام,2026-05-11,500.0,Supermarket,Sugar & Home Baking,0.0
